ADX_THRESHOLD_LONG,ADX_THRESHOLD_SHORT,ROC_THRESHOLD_LONG,ROC_THRESHOLD_SHORT,TARGET_MULTIPLIER,STOP_LOSS_ATR_MULT,MAX_HOLDING_DAYS,PARTIAL_EXIT_THRESHOLD,sharpe_oos,n_trades
25,35,0.5,0.5,2.0,2.0,7,0.07,0.1069234167765297,342
25,35,0.5,0.5,2.0,1.0,5,0.05,0.10673284808031959,417
25,30,0.8,1.2,2.0,1.5,3,0.05,0.10652553781159571,384
30,35,0.5,0.5,2.0,2.0,5,0.07,0.10637704877370427,288
30,35,0.5,0.5,1.5,2.0,5,0.07,0.10637704877370427,288
20,25,0.8,1.2,2.0,1.5,7,0.1,0.10561065430665914,444
20,25,0.8,0.8,1.2,1.5,7,0.05,0.10537833201487311,474
20,25,0.3,0.8,2.0,1.0,5,0.07,0.10536302151020352,552
20,25,0.3,0.8,2.0,1.0,5,0.1,0.10527271131308688,552
30,30,0.3,0.8,2.0,2.0,5,0.07,0.10480848554138571,306
25,30,0.3,1.2,1.5,2.0,5,0.1,0.10460905682318553,372
30,30,0.3,0.8,2.0,2.0,5,0.1,0.10414013265953388,306
20,25,0.8,1.2,1.5,1.5,3,0.1,0.10408029992921818,483
30,30,0.5,0.5,1.5,2.0,5,0.1,0.10267006199757486,306
30,30,0.5,0.5,2.0,2.0,5,0.1,0.10267006199757486,306
25,35,0.5,1.2,2.0,2.0,7,0.05,0.10266246358093357,336
25,25,0.8,0.8,1.2,2.0,5,0.07,0.10242350680475296,363
25,25,0.5,1.2,2.0,1.0,7,0.07,0.10173326090808325,450
30,35,0.5,0.5,1.2,2.0,5,0.05,0.10170201797087335,288
25,35,0.3,0.5,1.2,2.0,5,0.1,0.10146303470331647,360
20,25,0.8,0.8,2.0,1.5,7,0.07,0.10075306017898833,453
20,30,0.8,0.8,2.0,1.5,5,0.1,0.1006354096360988,432
20,25,0.8,0.8,1.5,1.5,7,0.05,0.09997357078176781,462
30,25,0.8,1.2,1.2,1.5,5,0.05,0.09989361762151476,342
25,25,0.5,0.8,2.0,1.0,7,0.07,0.09984194347806344,456
20,25,0.3,1.2,2.0,1.0,5,0.07,0.09959226500377127,546
25,25,0.5,0.5,2.0,1.0,7,0.1,0.09891189883659599,462
20,25,0.5,1.2,1.2,1.0,5,0.1,0.09842231049863827,561
20,25,0.5,1.2,1.2,1.0,7,0.1,0.09842231049863827,561
25,30,0.8,1.2,2.0,1.5,3,0.07,0.09743087923068684,384
25,35,0.5,0.8,1.2,2.0,7,0.05,0.097347254842402,342
30,25,0.5,1.2,1.5,2.0,7,0.07,0.09711812787964372,315
25,25,0.8,1.2,2.0,2.0,5,0.07,0.096942010983984,354
25,25,0.8,1.2,1.5,2.0,5,0.07,0.096942010983984,354
30,25,0.5,1.2,1.5,2.0,7,0.1,0.09580601782198667,315
25,25,0.8,1.2,1.2,2.0,5,0.05,0.09559979792449268,354
20,25,0.5,0.8,1.5,2.0,7,0.07,0.09548823159921811,450
25,25,0.3,1.2,1.5,1.0,5,0.1,0.09542058246863395,483
25,25,0.3,1.2,1.5,1.0,7,0.1,0.09542058246863395,483
30,35,0.3,0.5,2.0,2.0,5,0.1,0.09508241296309453,291
20,25,0.5,0.5,1.2,2.0,7,0.05,0.09431448224878514,459
20,30,0.8,0.8,1.2,1.5,5,0.1,0.09310331557381207,447
25,30,0.3,1.2,2.0,2.0,7,0.07,0.09286889269976713,366
25,35,0.3,0.8,1.2,2.0,5,0.07,0.09245568090372122,357
25,30,0.5,1.2,1.2,2.0,3,0.05,0.09184209301344462,378
25,25,0.8,0.8,1.2,2.0,3,0.1,0.0914005628126537,378
20,35,0.8,0.8,2.0,1.5,5,0.1,0.0905489975820571,414
20,25,0.8,1.2,1.5,1.5,7,0.1,0.09009662568875637,453
25,25,0.8,0.8,1.2,2.0,5,0.1,0.08978957288903325,363
20,25,0.8,1.2,1.2,1.5,3,0.1,0.08961091188385516,483
25,35,0.5,0.8,1.5,2.0,7,0.05,0.08915694215109707,339
20,30,0.8,0.5,2.0,1.5,5,0.1,0.08884890474818713,435
20,25,0.5,0.5,1.2,1.0,7,0.07,0.08870713897297927,573
20,25,0.5,0.5,1.2,1.0,5,0.07,0.08870713897297927,573
30,35,0.3,0.8,1.5,2.0,5,0.05,0.08853044302130444,288
20,25,0.8,0.8,1.2,1.5,7,0.07,0.08852379350404638,474
25,25,0.3,0.8,1.5,1.0,5,0.1,0.08823961850128459,489
25,25,0.3,0.8,1.5,1.0,7,0.1,0.08823961850128459,489
20,25,0.8,1.2,2.0,1.5,3,0.1,0.08791367894869127,477
30,30,0.3,0.5,1.5,2.0,5,0.05,0.08773239848806864,309
30,25,0.8,0.5,1.5,1.5,5,0.1,0.08640999937828836,348
30,35,0.3,0.5,1.2,2.0,5,0.05,0.08599521773867412,291
25,30,0.3,0.8,1.2,2.0,5,0.05,0.08562615196723421,375
25,30,0.8,1.2,1.5,1.5,3,0.1,0.08537071880558461,390
25,25,0.8,0.8,2.0,2.0,3,0.05,0.08534288428388755,378
25,25,0.8,0.8,1.5,2.0,3,0.05,0.08534288428388755,378
30,30,0.3,0.5,2.0,2.0,5,0.07,0.08491010005688814,309
25,35,0.5,1.2,1.2,2.0,5,0.07,0.08466094406617358,342
20,25,0.5,0.8,1.2,1.0,7,0.05,0.08455797897934351,567
20,25,0.5,0.8,1.2,1.0,5,0.05,0.08455797897934351,567
30,30,0.3,0.5,2.0,2.0,5,0.1,0.08396479191172353,309
25,25,0.8,1.2,2.0,2.0,5,0.1,0.08392943436121633,354
25,25,0.8,1.2,1.5,2.0,5,0.1,0.08392943436121633,354
25,30,0.3,0.8,1.5,2.0,7,0.07,0.0834622799549077,372
25,25,0.5,0.8,1.5,1.0,7,0.05,0.08325213756067894,474
20,30,0.8,0.5,1.2,1.5,5,0.1,0.08234183634990955,450
25,35,0.3,1.2,1.5,2.0,5,0.1,0.08234018232375688,354
25,25,0.5,0.5,1.5,1.0,3,0.05,0.08228839754962032,492
25,35,0.5,0.5,1.2,2.0,7,0.05,0.08208261518039718,345
25,30,0.5,0.8,2.0,2.0,7,0.05,0.08176264101162804,357
20,25,0.5,0.8,1.2,2.0,7,0.1,0.08174997677084786,453
30,25,0.8,0.8,1.2,1.5,5,0.1,0.0817322298435459,351
25,30,0.8,1.2,1.2,1.5,3,0.07,0.08161281295272046,393
30,30,0.5,0.8,2.0,2.0,5,0.05,0.08150858787884876,303
30,30,0.5,0.8,1.5,2.0,5,0.05,0.08150858787884876,303
30,25,0.3,1.2,1.5,2.0,7,0.1,0.081381588382013,318
25,30,0.3,1.2,2.0,2.0,7,0.1,0.08128279763109907,366
20,25,0.8,0.5,2.0,1.5,7,0.05,0.08091355982014894,459
25,30,0.8,1.2,1.2,1.5,3,0.05,0.08028755392485704,393
20,25,0.8,0.5,1.5,1.5,3,0.07,0.07955378190643504,498
30,25,0.8,0.8,1.2,1.5,5,0.07,0.07851382682685705,351
30,35,0.3,0.5,2.0,2.0,5,0.07,0.07797699181633637,291
25,25,0.8,0.8,1.5,2.0,3,0.07,0.07794981114473166,378
25,25,0.8,0.8,2.0,2.0,3,0.07,0.07794981114473166,378
25,25,0.5,1.2,1.5,1.0,5,0.1,0.07780132370316378,471
30,25,0.8,0.5,1.5,1.5,5,0.07,0.07696139395918208,348
20,25,0.3,1.2,1.2,2.0,5,0.05,0.07686862545352537,474
30,35,0.5,1.2,2.0,1.5,7,0.1,0.07618547781323776,303
25,35,0.3,1.2,1.5,2.0,5,0.07,0.07600428552097907,354
20,25,0.5,0.8,2.0,2.0,7,0.05,0.07579063423566623,450
20,25,0.3,0.8,1.2,1.0,5,0.1,0.07569249865607168,591
20,25,0.3,0.8,1.2,1.0,7,0.1,0.07569249865607168,591
25,35,0.3,0.5,1.2,2.0,5,0.07,0.07566614681824874,360
25,25,0.5,0.8,1.5,1.0,5,0.1,0.07565206710601081,477
25,30,0.3,1.2,1.5,2.0,5,0.05,0.07554084132581845,372
20,25,0.3,1.2,1.2,2.0,7,0.05,0.07440587436022982,468
25,35,0.5,0.5,1.5,2.0,7,0.05,0.07437373122181885,342
20,35,0.8,0.5,2.0,1.5,5,0.1,0.07424118077231147,417
25,30,0.3,0.8,1.2,2.0,7,0.07,0.07419724627128209,375
25,30,0.3,0.8,1.2,2.0,7,0.1,0.07411898859757786,375
25,30,0.3,1.2,2.0,2.0,5,0.07,0.07402768574672726,372
25,30,0.3,0.5,1.2,2.0,5,0.05,0.0739930558779796,378
30,30,0.5,1.2,2.0,1.5,7,0.1,0.07376555868562755,321
25,30,0.5,1.2,1.2,2.0,3,0.07,0.07337008741359578,378
25,30,0.3,0.5,1.5,2.0,7,0.07,0.07273046342410508,375
20,25,0.5,0.5,1.5,2.0,7,0.05,0.07261748156534552,456
30,25,0.3,1.2,1.5,2.0,7,0.07,0.07239855056746328,318
25,35,0.3,1.2,1.5,2.0,7,0.05,0.07192428615196494,351
20,25,0.8,0.8,1.5,1.5,7,0.07,0.07141372760400184,462
25,30,0.5,0.5,2.0,2.0,7,0.05,0.07119391232102552,360
20,25,0.5,1.2,1.2,1.0,5,0.07,0.0704428102514627,561
20,25,0.5,1.2,1.2,1.0,7,0.07,0.0704428102514627,561
25,30,0.3,0.8,1.5,2.0,7,0.1,0.06994046989758322,372
30,30,0.3,0.8,2.0,2.0,5,0.05,0.0694983585343893,306
25,35,0.3,1.2,1.2,2.0,7,0.05,0.06916978713306525,354
20,25,0.8,0.5,1.2,1.5,3,0.07,0.06831948448378737,498
25,25,0.5,0.8,1.2,1.0,3,0.1,0.06757345210874365,498
25,30,0.8,1.2,2.0,1.5,3,0.1,0.06677263125142542,384
25,30,0.3,1.2,2.0,2.0,5,0.1,0.06623018443155823,372
30,25,0.5,1.2,1.2,2.0,7,0.1,0.06576212418697,318
20,25,0.5,1.2,2.0,2.0,7,0.1,0.06570992412834431,441
20,25,0.8,0.5,2.0,1.5,3,0.07,0.0644660586714176,492
25,25,0.5,1.2,1.5,1.0,7,0.05,0.06397757901564848,468
20,25,0.3,0.8,1.2,1.0,7,0.07,0.06389959497699643,591
20,25,0.3,0.8,1.2,1.0,5,0.07,0.06389959497699643,591
20,25,0.5,0.5,1.2,2.0,7,0.07,0.06366372750049407,459
30,35,0.3,1.2,2.0,1.5,7,0.1,0.0636570949914766,306
25,30,0.8,1.2,2.0,1.5,7,0.1,0.06337285112489607,363
25,25,0.8,0.5,1.2,2.0,3,0.07,0.06318658869538225,384
20,35,0.8,0.8,1.2,1.5,5,0.1,0.06317151224020275,429
20,25,0.8,0.5,1.2,1.5,7,0.05,0.06314660373172505,480
25,30,0.3,0.5,1.2,2.0,7,0.07,0.0630933401758682,378
25,30,0.3,0.5,1.2,2.0,7,0.1,0.06296187574065856,378
30,35,0.5,0.8,1.5,2.0,5,0.05,0.0625985742712141,285
30,35,0.5,0.8,2.0,2.0,5,0.05,0.0625985742712141,285
25,30,0.5,1.2,2.0,2.0,3,0.05,0.06248081294259267,378
25,30,0.5,1.2,1.5,2.0,3,0.05,0.06248081294259267,378
20,25,0.3,0.5,2.0,1.0,5,0.1,0.062106685252678644,558
20,25,0.3,0.5,2.0,1.0,5,0.07,0.06200432481719242,558
30,30,0.5,0.5,2.0,2.0,5,0.05,0.0618005297379782,306
30,30,0.5,0.5,1.5,2.0,5,0.05,0.0618005297379782,306
30,25,0.8,0.8,1.5,1.5,5,0.05,0.06164704211374694,342
25,30,0.8,1.2,2.0,1.5,7,0.07,0.06147949273931232,363
30,30,0.3,1.2,2.0,1.5,7,0.1,0.06123717586386641,324
25,35,0.3,1.2,2.0,2.0,7,0.07,0.06111031087827972,348
30,25,0.8,1.2,2.0,1.5,5,0.05,0.060061828727424604,327
25,25,0.8,0.5,1.2,2.0,3,0.05,0.060045712371048394,384
25,30,0.3,1.2,2.0,2.0,7,0.05,0.05972529433584021,366
20,25,0.8,0.5,2.0,1.5,7,0.07,0.059337081679851744,459
25,30,0.3,0.5,1.5,2.0,7,0.1,0.059144504722243744,375
25,35,0.3,1.2,2.0,2.0,7,0.1,0.05913112234315128,348
30,30,0.5,1.2,2.0,1.5,7,0.07,0.05846411356328849,321
25,35,0.3,0.8,1.2,2.0,7,0.1,0.05831174555000172,357
30,35,0.3,0.5,1.5,2.0,5,0.05,0.05715196035742164,291
20,25,0.8,0.5,1.5,1.5,7,0.05,0.056956251670970806,468
30,30,0.3,1.2,2.0,1.5,3,0.05,0.05607548155946722,339
30,30,0.3,1.2,1.5,1.5,3,0.05,0.055399789144118174,345
25,35,0.3,0.8,1.5,2.0,7,0.07,0.054820607510410894,354
20,25,0.5,0.8,2.0,2.0,7,0.07,0.053080174871805705,450
25,25,0.5,0.8,1.2,1.0,3,0.07,0.05283932275481288,498
30,25,0.5,1.2,1.2,2.0,7,0.07,0.05238075696931467,318
25,25,0.8,0.8,2.0,2.0,3,0.1,0.052065031879990155,378
25,25,0.8,0.8,1.5,2.0,3,0.1,0.052065031879990155,378
25,35,0.3,0.8,1.5,2.0,7,0.1,0.05202289560513848,354
25,30,0.5,0.8,1.2,2.0,5,0.1,0.05194244551505632,363
25,30,0.5,1.2,1.2,2.0,3,0.1,0.05179918848912626,378
25,25,0.8,0.5,1.2,2.0,5,0.07,0.05171488681094464,369
25,25,0.5,0.5,2.0,1.0,7,0.07,0.051353523880607765,462
25,30,0.3,0.8,1.5,2.0,7,0.05,0.05105374198875044,372
30,35,0.3,0.8,2.0,2.0,5,0.05,0.05058834492675451,288
20,25,0.5,0.5,1.5,2.0,7,0.07,0.05030609841283475,456
30,30,0.3,0.5,2.0,2.0,5,0.05,0.04979030039351873,309
25,30,0.8,1.2,1.2,1.5,3,0.1,0.0497047505256039,393
20,25,0.3,1.2,1.5,2.0,7,0.05,0.04907032492458566,465
20,35,0.8,0.5,1.2,1.5,5,0.1,0.04858191335604955,432
20,25,0.8,0.5,1.2,1.5,7,0.07,0.0476744757850032,480
20,25,0.8,0.8,1.5,1.5,3,0.1,0.047023726550384976,492
25,30,0.3,0.8,1.2,2.0,7,0.05,0.046916523830921826,375
30,35,0.5,1.2,2.0,1.5,7,0.07,0.04641620153025118,303
25,35,0.5,0.8,1.2,2.0,5,0.1,0.045078580806772885,345
25,35,0.3,0.8,1.2,2.0,7,0.07,0.045046238435780976,357
20,25,0.5,0.8,1.5,2.0,7,0.1,0.04421781948164421,450
25,35,0.3,1.2,2.0,2.0,5,0.1,0.04396130993212957,354
20,25,0.3,0.8,1.2,1.0,7,0.05,0.04333627235132091,591
20,25,0.3,0.8,1.2,1.0,5,0.05,0.04333627235132091,591
25,35,0.3,0.5,1.2,2.0,7,0.1,0.042455783785569426,360
25,25,0.3,0.8,1.5,1.0,7,0.07,0.04222991649026091,489
25,25,0.3,0.8,1.5,1.0,5,0.07,0.04222991649026091,489
20,25,0.3,1.2,1.2,2.0,5,0.1,0.04085404387943701,474
25,30,0.3,0.5,1.5,2.0,7,0.05,0.04048501329814799,375
25,25,0.3,0.5,1.5,1.0,7,0.1,0.040162058354456666,495
25,25,0.3,0.5,1.5,1.0,5,0.1,0.040162058354456666,495
30,30,0.3,1.2,1.5,1.5,3,0.07,0.040026465101185286,345
25,30,0.3,0.8,1.5,2.0,5,0.07,0.039942150279278915,375
20,25,0.5,0.5,1.2,1.0,5,0.05,0.03990550424913623,573
20,25,0.5,0.5,1.2,1.0,7,0.05,0.03990550424913623,573
25,30,0.5,0.5,1.2,2.0,5,0.1,0.0397607015543146,366
25,35,0.3,0.5,1.5,2.0,7,0.07,0.039650714138854876,357
25,35,0.3,0.8,1.2,2.0,5,0.05,0.039496297773857034,357
25,25,0.8,0.5,1.2,2.0,5,0.1,0.03946050694373456,369
30,25,0.5,1.2,2.0,2.0,7,0.07,0.03919636147651705,315
25,35,0.5,1.2,1.2,2.0,3,0.05,0.03864201421773841,360
25,25,0.5,0.8,2.0,1.0,7,0.05,0.038497035082017864,456
30,25,0.8,0.8,2.0,1.5,5,0.07,0.03831171779986301,336
25,25,0.8,0.5,1.2,2.0,3,0.1,0.03804318353798368,384
25,30,0.3,1.2,2.0,2.0,5,0.05,0.03797566182459097,372
25,30,0.8,0.8,1.5,1.5,3,0.07,0.03794200322334311,393
25,35,0.3,1.2,2.0,2.0,5,0.07,0.0376294023344603,354
20,25,0.3,1.2,1.2,2.0,5,0.07,0.037077610728744305,474
25,30,0.5,1.2,1.5,2.0,3,0.07,0.03705250231441073,378
25,30,0.5,1.2,2.0,2.0,3,0.07,0.03705250231441073,378
20,25,0.5,0.5,1.2,2.0,7,0.1,0.03704643822569133,459
25,35,0.5,1.2,1.2,2.0,3,0.07,0.036989677888040015,360
25,35,0.8,1.2,1.5,1.5,3,0.07,0.036888046973025015,372
25,25,0.5,0.8,1.2,1.0,3,0.05,0.03671894825564996,498
25,35,0.3,0.5,1.5,2.0,7,0.1,0.036682496674719456,357
25,30,0.8,0.8,1.5,1.5,3,0.05,0.036634708226190464,393
25,25,0.3,1.2,1.5,1.0,5,0.07,0.03639344225541009,483
25,25,0.3,1.2,1.5,1.0,7,0.07,0.03639344225541009,483
30,30,0.3,1.2,2.0,1.5,7,0.07,0.03632026804390239,324
25,30,0.5,1.2,1.2,2.0,5,0.05,0.0362097016594168,360
30,25,0.3,1.2,1.2,2.0,7,0.1,0.03605217983029032,321
25,30,0.3,0.5,1.2,2.0,7,0.05,0.03601486512546156,378
20,25,0.3,1.2,1.5,1.0,3,0.1,0.03574631873473666,585
20,25,0.5,1.2,1.2,2.0,5,0.05,0.03560762031508684,450
20,30,0.3,1.2,1.2,2.0,3,0.05,0.0353481067202169,477
25,30,0.5,0.8,1.2,2.0,5,0.07,0.03478259541778054,363
20,25,0.3,0.5,1.2,1.0,5,0.1,0.034315236012784224,597
20,25,0.3,0.5,1.2,1.0,7,0.1,0.034315236012784224,597
25,35,0.5,1.2,1.2,2.0,3,0.1,0.03406387986869013,360
20,25,0.8,0.8,1.2,1.5,7,0.1,0.03364783822605581,474
20,25,0.5,1.2,1.2,2.0,5,0.07,0.03290571317434327,450
25,25,0.5,0.5,1.5,1.0,7,0.05,0.03264626380824019,480
25,30,0.3,0.8,1.5,2.0,5,0.1,0.03262440750386247,375
30,25,0.8,0.5,1.2,1.5,5,0.1,0.03258679926199015,357
20,25,0.8,0.8,1.2,1.5,3,0.1,0.032365033866724145,492
20,25,0.3,0.8,1.5,1.0,3,0.1,0.03210391112188775,591
25,35,0.5,0.8,2.0,2.0,7,0.05,0.031538251208012465,339
20,25,0.8,0.8,2.0,1.5,3,0.1,0.03146243931948637,486
30,25,0.5,1.2,2.0,2.0,7,0.1,0.03125818262107089,315
30,35,0.5,0.5,1.5,2.0,5,0.05,0.03122009160733127,288
30,35,0.5,0.5,2.0,2.0,5,0.05,0.03122009160733127,288
30,30,0.3,1.2,2.0,1.5,3,0.07,0.03119999979928357,339
30,25,0.8,0.8,2.0,1.5,5,0.1,0.030946949797556005,336
25,25,0.8,0.5,1.5,2.0,3,0.05,0.030755501102661918,384
25,25,0.8,0.5,2.0,2.0,3,0.05,0.030755501102661918,384
20,25,0.3,0.8,1.2,2.0,5,0.05,0.030592359882106998,483
20,25,0.3,1.2,1.2,1.0,5,0.1,0.03018646256778715,585
20,25,0.3,1.2,1.2,1.0,7,0.1,0.03018646256778715,585
20,25,0.8,0.5,1.5,1.5,7,0.07,0.029864760900752258,468
25,35,0.3,0.5,1.2,2.0,7,0.07,0.029347750763360766,360
20,25,0.5,0.5,2.0,2.0,7,0.05,0.029175273240404705,456
30,25,0.8,0.5,1.2,1.5,5,0.07,0.029104757874016524,357
25,30,0.3,0.5,1.5,2.0,5,0.07,0.02877746183913764,378
25,30,0.8,0.8,2.0,1.5,3,0.05,0.02851662437554648,387
25,25,0.5,1.2,2.0,1.0,7,0.05,0.02814161363727321,450
25,30,0.8,0.5,1.5,1.5,3,0.07,0.027879081898618825,396
25,35,0.5,0.5,1.2,2.0,5,0.1,0.02775573273635633,348
20,25,0.3,0.8,1.2,2.0,7,0.05,0.02750879751363925,477
25,30,0.8,1.2,1.5,1.5,7,0.1,0.027461586480522444,372
25,30,0.8,0.5,1.5,1.5,3,0.05,0.026823318867002895,396
30,30,0.5,1.2,1.5,1.5,7,0.1,0.026144700508622987,330
25,25,0.5,0.5,1.5,1.0,5,0.1,0.02607786945747715,483
20,25,0.5,1.2,1.2,2.0,5,0.1,0.02593383109334413,450
30,30,0.5,1.2,2.0,1.5,3,0.05,0.025318910165552003,339
25,30,0.3,0.8,2.0,2.0,7,0.07,0.024603672313201132,369
25,25,0.8,0.5,1.5,2.0,3,0.07,0.024416357271951527,384
25,25,0.8,0.5,2.0,2.0,3,0.07,0.024416357271951527,384
30,35,0.3,1.2,2.0,1.5,7,0.07,0.02427235601086508,306
30,30,0.5,1.2,1.5,1.5,3,0.05,0.024256815292568696,345
20,25,0.8,0.8,2.0,1.5,7,0.1,0.02371532554406576,453
20,25,0.8,1.2,1.5,1.5,5,0.07,0.023626447499913893,459
25,25,0.8,0.8,1.2,2.0,5,0.05,0.02359006715215946,363
25,35,0.3,0.5,1.2,2.0,5,0.05,0.023177503393678515,360
25,35,0.8,1.2,1.5,1.5,3,0.1,0.02315768876651184,372
25,30,0.5,0.5,1.2,2.0,5,0.07,0.022896952617097625,366
20,25,0.8,1.2,1.5,1.5,5,0.05,0.02263505574904783,459
20,25,0.3,0.5,1.2,1.0,5,0.07,0.022582504563363043,597
20,25,0.3,0.5,1.2,1.0,7,0.07,0.022582504563363043,597
25,30,0.8,1.2,1.5,1.5,7,0.07,0.02131515345198951,372
25,30,0.3,0.5,1.5,2.0,5,0.1,0.021185057459630684,378
25,25,0.5,0.8,1.5,1.0,5,0.07,0.020766227595566737,477
25,35,0.8,1.2,2.0,1.5,7,0.1,0.020570285366494852,345
20,25,0.5,1.2,1.2,1.0,7,0.05,0.01965680814407899,561
20,25,0.5,1.2,1.2,1.0,5,0.05,0.01965680814407899,561
25,30,0.8,0.8,2.0,1.5,3,0.07,0.019496496572353195,387
25,35,0.8,1.2,2.0,1.5,3,0.07,0.0194477715703787,366
30,35,0.3,0.5,2.0,2.0,5,0.05,0.019209862262871684,291
30,25,0.5,1.2,1.5,2.0,7,0.05,0.019161858500106974,315
25,30,0.8,0.5,2.0,1.5,3,0.05,0.01860278208768297,390
25,35,0.3,1.2,1.5,2.0,5,0.05,0.018205878152797207,354
25,35,0.8,1.2,1.5,1.5,3,0.05,0.018203119254463017,372
30,25,0.3,1.2,2.0,2.0,7,0.1,0.017855556289269874,315
30,25,0.3,1.2,1.2,2.0,7,0.07,0.01765538929903232,321
20,25,0.3,1.2,1.2,1.0,7,0.07,0.017475884162560826,585
20,25,0.3,1.2,1.2,1.0,5,0.07,0.017475884162560826,585
20,25,0.3,1.2,1.2,2.0,7,0.07,0.017474839721842793,468
25,35,0.5,0.5,2.0,2.0,7,0.05,0.016755040278734253,342
25,30,0.5,1.2,2.0,2.0,3,0.1,0.016731493751545257,378
25,30,0.5,1.2,1.5,2.0,3,0.1,0.016731493751545257,378
30,25,0.3,1.2,1.5,2.0,7,0.05,0.01661672520292794,318
30,25,0.8,0.8,1.2,1.5,5,0.05,0.01612258422540238,351
25,30,0.3,0.8,2.0,2.0,7,0.1,0.014394595802513106,369
25,30,0.3,0.5,2.0,2.0,7,0.07,0.013871855782398393,372
25,25,0.5,0.5,1.2,1.0,3,0.1,0.012584317243363374,504
20,25,0.3,1.2,1.2,2.0,7,0.1,0.012341626632537673,468
20,30,0.3,1.2,1.5,2.0,3,0.05,0.012046109670362156,477
20,30,0.3,1.2,2.0,2.0,3,0.05,0.012046109670362156,477
30,30,0.5,1.2,1.2,1.5,3,0.05,0.011715504610119224,345
25,35,0.8,1.2,2.0,1.5,3,0.05,0.011550227029421123,366
25,35,0.5,0.8,1.2,2.0,5,0.07,0.010976007823627731,345
25,30,0.5,0.8,1.2,2.0,3,0.05,0.010960421428713148,381
25,35,0.3,0.8,1.5,2.0,5,0.1,0.010355533004433806,357
30,35,0.3,1.2,2.0,1.5,3,0.05,0.010234687925609413,321
25,25,0.8,0.8,1.5,2.0,5,0.07,0.009917407999758647,363
25,25,0.8,0.8,2.0,2.0,5,0.07,0.009917407999758647,363
25,25,0.5,1.2,1.5,1.0,5,0.07,0.009816535063531973,471
25,30,0.8,0.5,2.0,1.5,3,0.07,0.009385274296559847,390
30,30,0.5,1.2,1.5,1.5,3,0.07,0.008966419415597742,345
30,25,0.8,0.5,1.5,1.5,5,0.05,0.008852955620196034,348
20,25,0.3,0.8,1.5,1.0,3,0.07,0.008374365111762335,591
20,25,0.5,0.5,2.0,2.0,7,0.07,0.007898041685422335,456
25,30,0.8,0.8,1.5,1.5,3,0.1,0.006920055693885482,393
25,25,0.8,1.2,2.0,2.0,5,0.05,0.006900096466857336,354
25,25,0.8,1.2,1.5,2.0,5,0.05,0.006900096466857336,354
20,25,0.8,0.8,1.5,1.5,7,0.1,0.006870563722199881,462
30,25,0.3,1.2,2.0,2.0,7,0.07,0.006777147055641349,315
25,35,0.5,1.2,2.0,2.0,3,0.05,0.00669407887432829,360
25,35,0.5,1.2,1.5,2.0,3,0.05,0.00669407887432829,360
25,35,0.8,1.2,2.0,1.5,3,0.1,0.006501829951170087,366
30,35,0.5,1.2,1.5,1.5,7,0.1,0.006409092656590287,312
30,30,0.5,1.2,2.0,1.5,7,0.05,0.005650694185909999,321
30,30,0.3,1.2,1.5,1.5,3,0.1,0.005059166510177519,345
30,30,0.5,1.2,1.5,1.5,7,0.07,0.0048574536127962515,330
25,25,0.3,1.2,2.0,1.0,3,0.1,0.004834659964705616,477
25,35,0.3,1.2,2.0,2.0,7,0.05,0.004750902288805294,348
25,25,0.5,1.2,1.2,1.0,3,0.1,0.004675910893288974,492
25,35,0.8,1.2,2.0,1.5,7,0.07,0.0044763703558689085,345
20,25,0.3,1.2,2.0,2.0,7,0.05,0.004462040403330788,462
20,25,0.8,0.5,1.5,1.5,3,0.1,0.0039924628857116225,498
30,30,0.3,1.2,2.0,1.5,7,0.05,0.0038267790027977457,324
25,30,0.3,0.5,2.0,2.0,7,0.1,0.0035986306271736266,372
25,35,0.3,0.8,1.5,2.0,5,0.07,0.003543866867011991,357
25,30,0.3,0.8,1.5,2.0,5,0.05,0.002989743658775653,375
25,30,0.8,0.8,1.2,1.5,3,0.07,0.0029398476198849166,396
20,25,0.3,0.8,1.5,1.0,3,0.05,0.0029231860888179937,591
30,25,0.5,0.8,1.5,2.0,7,0.07,0.0026084951085229707,324
20,25,0.5,0.8,1.2,2.0,5,0.05,0.0025610497764117094,459
25,30,0.3,0.8,2.0,2.0,5,0.07,0.0024851632205343736,375
30,30,0.3,1.2,1.2,1.5,3,0.05,0.002442410927249139,348
20,25,0.3,1.2,1.5,1.0,3,0.07,0.0019559451744977085,585
25,30,0.8,0.8,1.2,1.5,3,0.05,0.00154398997685965,396
25,35,0.8,1.2,1.2,1.5,3,0.07,0.0015263431376211297,375
20,25,0.3,0.5,1.2,1.0,5,0.05,0.0013240574933892782,597
20,25,0.3,0.5,1.2,1.0,7,0.05,0.0013240574933892782,597
20,25,0.3,0.8,1.5,2.0,7,0.05,0.0010205242308797399,474
30,30,0.5,1.2,2.0,1.5,3,0.07,0.0005409048591954384,339
30,35,0.3,1.2,1.5,1.5,3,0.05,0.0004709534429277795,327
30,35,0.3,1.2,2.0,1.5,3,0.07,0.0003213544185624843,321
30,35,0.3,1.2,1.5,1.5,3,0.07,0.0002636198514832137,327
25,30,0.5,0.5,1.2,2.0,3,0.05,-0.00021337940410489273,384
25,25,0.3,0.8,2.0,1.0,3,0.1,-0.0002269572377849342,483
20,25,0.5,0.5,1.5,2.0,7,0.1,-0.0002714070345740967,456
